Id,Predicted
738,0
739,3
740,7
741,6
742,5
743,11
744,3
745,9
746,2
747,2
748,10
749,4
750,6
751,10
752,10
753,0
754,7
755,0
756,3
757,0
758,5
759,10
760,6
761,8
762,9
763,8
764,2
765,4
766,6
767,3
768,9
769,9
770,2
771,1
772,1
773,11
774,7
775,6
776,5
777,3
778,0
779,7
780,6
781,10
782,4
783,6
784,6
785,1
786,2
787,4
788,6
789,3
790,7
791,8
792,2
793,7
794,2
795,4
796,6
797,10
798,5
799,5
800,10
801,0
802,5
803,0
804,5
805,3
806,11
807,1
808,2
809,4
810,2
811,11
812,0
813,5
814,6
815,6
816,8
817,9
818,0
819,5
820,6
821,8
822,7
823,5
824,0
825,3
826,8
827,8
828,8
829,7
830,0
831,5
832,6
833,1
834,1
835,11
836,4
837,6
838,11
839,1
840,1
841,1
842,2
843,11
844,5
845,3
846,9
847,4
848,6
849,3
850,7
851,6
852,3
853,8
854,7
855,0
856,5
857,10
858,10
859,2
860,1
861,1
862,7
863,7
864,7
865,7
866,6
867,5
868,3
869,9
870,11
871,1
872,1
873,11
874,6
875,5
876,3
877,11
878,9
879,0
880,5
881,3
882,7
883,5
884,0
885,5
886,6
887,8
888,8
889,11
890,5
891,6
892,3
893,11
894,6
895,3
896,10
897,6
898,5
899,3
900,10
901,4
902,2
903,4
904,6
905,3
906,10
907,10
908,2
909,7
910,7
911,2
912,10
913,7
914,2
915,7
916,5
917,0
918,5
919,6
920,10
921,5
922,6
923,11
924,11
925,5
926,3
927,8
928,2
929,4
930,7
931,6
932,3
933,9
934,0
935,5
936,5
937,6
938,10
939,0
940,5
941,11
942,3
943,7
944,5
945,11
946,1
947,1
948,7
949,2
950,8
951,7
952,2
953,11
954,6
955,3
956,11
957,6
958,9
959,4
960,6
961,10
962,10
963,6
964,11
965,4
966,6
967,11
968,6
969,8
970,1
971,2
972,1
973,1
974,1
975,2
976,7
977,2
978,4
979,7
980,2
981,4
982,7
983,2
984,7
985,10
986,6
987,8
988,9
989,0
990,5
991,6
992,8
993,8
994,7
995,5
996,6
997,11
998,9
999,8
1000,1
1001,2
1002,8
1003,1
1004,1
1005,6
1006,0
1007,5
1008,0
1009,3
1010,7
1011,5
1012,5
1013,6
1014,3
1015,8
1016,7
1017,7
1018,9
1019,4
1020,2
1021,8
1022,8
1023,1
1024,1
1025,1
1026,2
1027,1
1028,1
1029,1
1030,7
1031,10
1032,10
1033,2
1034,7
1035,5
1036,11
1037,4
1038,2
1039,2
1040,8
1041,1
1042,7
1043,2
1044,8
1045,2
1046,2
1047,1
1048,1
1049,2
1050,4
1051,6
1052,8
1053,8
1054,2
1055,1
1056,11
1057,5
1058,10
1059,4
1060,2
1061,2
1062,8
1063,7
1064,0
1065,5
1066,0
1067,0
1068,3
1069,9
1070,6
1071,5
1072,6
1073,11
1074,0
1075,7
1076,7
1077,9
1078,11
1079,7
1080,2
1081,7
1082,2
1083,1
1084,1
1085,1
1086,11
1087,1
1088,7
1089,5
1090,10
1091,10
1092,3
1093,9
1094,4
1095,6
1096,10
1097,0
1098,5
1099,5
1100,3
1101,9
1102,11
1103,5
1104,6
1105,3
1106,8
1107,9
1108,4
1109,6
1110,10
1111,0
1112,0
1113,5
1114,11
1115,7
1116,9
1117,0
1118,5
1119,6
1120,3
1121,7
1122,6
1123,1
1124,1
1125,1
1126,2
1127,4
1128,2
1129,1
1130,1
1131,7
1132,0
1133,7
1134,2
1135,8
1136,8
1137,9
1138,4
1139,6
1140,8
1141,2
1142,8
1143,1
1144,11
1145,4
1146,9
1147,4
1148,9
1149,2
1150,1
1151,2
1152,7
1153,2
1154,8
1155,7
1156,6
1157,3
1158,9
1159,11
1160,6
1161,5
1162,0
1163,3
1164,8
1165,8
1166,7
1167,10
1168,2
1169,11
1170,7
1171,6
1172,5
1173,0
1174,0
1175,5
1176,5
1177,3
1178,9
1179,4
1180,2
1181,7
1182,0
1183,5
1184,6
1185,0
1186,5
1187,3
1188,10
1189,2
1190,1
1191,2
1192,8
1193,11
1194,7
1195,6
1196,8
1197,2
1198,8
1199,2
1200,4
1201,6
1202,1
1203,2
1204,7
1205,2
1206,4
1207,6
1208,11
1209,0
1210,5
1211,10
1212,10
1213,4
1214,6
1215,8
1216,9
1217,2
1218,2
1219,10
1220,4
1221,9
1222,2
1223,8
1224,1
1225,11
1226,4
1227,7
1228,5
1229,11
1230,6
1231,3
1232,9
1233,0
1234,3
1235,10
1236,10
1237,2
1238,8
1239,7
1240,6
1241,11
1242,5
1243,3
1244,10
1245,10
1246,10
1247,0
1248,3
1249,7
1250,6
1251,3
1252,9
1253,0
1254,5
1255,6
1256,11
1257,6
1258,0
1259,5
1260,5
1261,5
1262,3
1263,4
1264,2
1265,2
1266,1
1267,1
1268,1
1269,2
1270,7
1271,0
1272,3
1273,0
1274,5
1275,3
1276,11
1277,6
1278,8
1279,8
1280,9
1281,0
1282,5
1283,3
1284,0
1285,5
1286,0
1287,3
1288,7
1289,7
1290,5
1291,3
1292,7
1293,6
1294,8
1295,4
1296,7
1297,10
1298,0
1299,3
1300,10
1301,10
1302,4
1303,6
1304,8
1305,2
1306,4
1307,9
1308,9
1309,11
1310,9
1311,4
1312,9
1313,6
1314,5
1315,3
1316,9
1317,6
1318,5
1319,11
1320,9
1321,4
1322,2
1323,4
1324,6
1325,3
1326,9
1327,11
1328,7
1329,6
1330,3
1331,7
1332,2
1333,7
1334,2
1335,1
1336,1
1337,11
1338,6
1339,8
1340,1
1341,1
1342,1
1343,1
1344,7
1345,7
1346,6
1347,6
1348,3
1349,7
1350,10
1351,10
1352,2
1353,11
1354,6
1355,5
1356,11
1357,4
1358,2
1359,8
1360,8
1361,7
1362,5
1363,5
1364,6
1365,8
1366,1
1367,11
1368,5
1369,0
1370,7
1371,7
1372,10
1373,2
1374,8
1375,2
1376,11
1377,4
1378,9
1379,8
1380,7
1381,10
1382,2
1383,8
1384,9
1385,8
1386,9
1387,2
1388,11
1389,1
1390,7
1391,5
1392,5
1393,3
1394,7
1395,2
1396,7
1397,2
1398,8
1399,1
1400,11
1401,7
1402,8
1403,2
1404,2
1405,8
1406,7
1407,2
1408,8
1409,1
1410,11
1411,9
1412,4
1413,6
1414,3
1415,10
1416,6
1417,5
1418,5
1419,0
1420,3
1421,8
1422,1
1423,1
1424,1
1425,7
1426,0
1427,7
1428,0
1429,5
1430,6
1431,11
1432,4
1433,6
1434,11
1435,7
1436,2
1437,8
1438,7
1439,10
1440,2
1441,2
1442,4
1443,9
1444,2
1445,1
1446,1
1447,2
1448,1
1449,1
1450,11
1451,4
1452,6
1453,3
1454,8
1455,7
1456,2
1457,4
1458,2
1459,8
1460,8
1461,7
1462,5
1463,11
1464,0
1465,7
1466,2
1467,4
1468,2
1469,7
1470,2
1471,10
1472,0
1473,5
1474,11
1475,4
1476,6
1477,3
1478,11
1479,9
1480,4
1481,6
1482,5
1483,11
1484,5
1485,3
1486,8
1487,8
1488,8
1489,8
1490,8
1491,1
1492,2
1493,8
1494,11
1495,9
1496,8
1497,2
1498,8
1499,7
1500,10
1501,10
1502,4
1503,2
1504,10
1505,4
1506,6
1507,0
1508,5
1509,5
1510,6
1511,3
1512,0
1513,7
1514,0
1515,3
1516,10
1517,10
1518,7
1519,9
1520,2
1521,10
1522,10
1523,7
1524,2
1525,2
1526,11
1527,5
1528,0
1529,7
1530,5
1531,6
1532,5
1533,5
1534,6
1535,3
1536,9
1537,8
1538,9
1539,8
1540,9
1541,5
1542,6
1543,10
1544,6
1545,11
1546,6
1547,8
1548,4
1549,6
1550,3
1551,10
1552,0
1553,7
1554,10
1555,4
1556,2
1557,4
1558,6
1559,3
1560,10
1561,4
1562,9
1563,11
1564,1
1565,7
1566,6
1567,3
1568,7
1569,2
1570,7
1571,2
1572,8
1573,2
1574,4
1575,2
1576,8
1577,9
1578,2
1579,8
1580,1
1581,1
1582,11
1583,4
1584,2
1585,8
1586,1
1587,1
1588,7
1589,2
1590,2
1591,4
1592,6
1593,10
1594,4
1595,9
1596,4
1597,6
1598,5
1599,3
1600,9
1601,2
1602,8
1603,9
1604,8
1605,7
1606,6
1607,1
1608,1
1609,7
1610,10
1611,2
1612,4
1613,9
1614,11
1615,4
1616,2
1617,8
1618,2
1619,7
1620,5
1621,6
1622,5
1623,11
1624,9
1625,2
1626,2
1627,8
1628,9
1629,4
1630,9
1631,11
1632,6
1633,10
1634,0
1635,5
1636,3
1637,9
1638,2
1639,4
1640,9
1641,6
1642,11
1643,9
1644,2
1645,4
1646,6
1647,3
1648,7
1649,0
1650,3
1651,10
1652,2
1653,8
1654,8
1655,1
1656,11
1657,9
1658,8
1659,7
1660,2
1661,11
1662,5
1663,11
1664,9
1665,9
1666,8
1667,1
1668,7
1669,2
1670,8
1671,8
1672,1
1673,7
1674,9
1675,9
1676,0
1677,3
1678,9
1679,11
1680,1
1681,1
1682,11
1683,7
1684,7
1685,7
1686,2
1687,4
1688,2
1689,7
1690,6
1691,5
1692,0
1693,3
1694,10
1695,10
1696,7
1697,5
1698,3
1699,11
1700,7
1701,5
1702,10
1703,4
1704,9
1705,8
1706,9
1707,9
1708,0
1709,5
1710,10
1711,2
1712,8
1713,7
1714,2
1715,2
1716,4
1717,2
1718,7
1719,2
1720,8
1721,7
1722,6
1723,8
1724,8
1725,3
1726,9
1727,2
1728,10
1729,10
1730,10
1731,0
1732,3
1733,9
1734,2
1735,2
1736,1
1737,1
1738,2
1739,4
1740,9
1741,0
1742,7
1743,6
1744,5
1745,10
1746,0
1747,3
1748,8
1749,2
1750,7
1751,5
1752,10
1753,10
1754,0
1755,5
1756,10
1757,10
1758,2
1759,4
1760,9
1761,0
1762,3
1763,8
1764,8
1765,2
1766,8
1767,9
1768,9
1769,6
1770,11
1771,7
1772,2
1773,2
1774,8
1775,7
1776,5
1777,10
1778,7
1779,6
1780,11
1781,0
1782,0
1783,5
1784,6
1785,3
1786,11
1787,4
1788,2
1789,4
1790,9
1791,11
1792,9
1793,8
1794,1
1795,1
1796,2
1797,2
1798,2
1799,8
1800,8
1801,8
1802,7
1803,5
1804,11
1805,1
1806,1
1807,1
1808,1
1809,11
1810,1
1811,1
1812,2
1813,8
1814,9
1815,4
1816,9
1817,8
1818,7
1819,6
1820,8
1821,9
1822,11
1823,6
1824,3
1825,7
1826,2
1827,8
1828,2
1829,4
1830,9
1831,4
1832,9
1833,4
1834,2
1835,4
1836,9
1837,0
1838,5
1839,11
1840,7
1841,9
1842,2
1843,8
1844,1
1845,0
1846,5
1847,10
1848,6
1849,5
1850,3
1851,8
1852,9
1853,8
1854,1
1855,2
1856,7
1857,6
1858,8
1859,2
1860,2
1861,4
1862,9
1863,4
1864,2
1865,4
1866,6
1867,11
1868,9
1869,6
1870,3
1871,10
1872,0
1873,0
1874,5
1875,10
1876,2
1877,8
1878,9
1879,8
1880,1
1881,1
1882,11
1883,10
1884,2
1885,4
1886,2
1887,11
1888,7
1889,2
1890,8
1891,7
1892,2
1893,11
1894,7
1895,6
1896,8
1897,9
1898,2
1899,10
1900,6
1901,5
1902,3
1903,8
1904,7
1905,9
1906,5
1907,3
1908,10
1909,4
1910,7
1911,0
1912,7
1913,7
1914,9
1915,2
1916,1
1917,1
1918,2
1919,8
1920,8
1921,2
1922,7
1923,9
1924,8
1925,7
1926,6
1927,8
1928,7
1929,2
1930,4
1931,2
1932,8
1933,7
1934,10
1935,6
1936,5
1937,0
1938,5
1939,8
1940,9
1941,4
1942,2
1943,8
1944,2
1945,4
1946,6
1947,6
1948,11
1949,3
1950,11
1951,9
1952,8
1953,1
1954,1
1955,1
1956,1
1957,2
1958,2
1959,2
1960,7
1961,9
1962,4
1963,6
1964,11
1965,7
1966,5
1967,5
1968,3
1969,7
1970,0
1971,7
1972,2
1973,11
1974,9
1975,0
1976,3
1977,8
1978,8
1979,7
1980,2
1981,2
1982,4
1983,6
1984,5
1985,0
1986,5
1987,10
1988,4
1989,2
1990,2
1991,1
1992,1
1993,2
1994,4
1995,6
1996,0
1997,5
1998,0
1999,3
2000,11
2001,5
2002,10
2003,6
2004,3
2005,7
2006,2
2007,1
2008,11
2009,6
2010,3
2011,10
2012,10
2013,10
2014,0
2015,5
2016,5
2017,0
2018,5
2019,5
2020,6
2021,3
2022,9
2023,4
2024,2
2025,1
2026,11
2027,7
2028,2
2029,11
2030,1
2031,1
2032,1
2033,2
2034,8
2035,1
2036,11
2037,7
2038,2
2039,8
2040,2
2041,8
2042,1
2043,2
2044,8
2045,7
2046,9
2047,4
2048,6
2049,5
2050,10
2051,3
2052,9
2053,6
2054,3
2055,11
2056,5
2057,6
2058,3
2059,9
2060,6
2061,3
2062,7
2063,2
2064,2
2065,8
2066,8
2067,2
2068,4
2069,9
2070,6
2071,3
2072,10
2073,4
2074,7
2075,10
2076,0
2077,5
2078,11
2079,0
2080,5
2081,3
2082,10
2083,0
2084,7
2085,9
2086,6
2087,6
2088,11
2089,9
2090,2
2091,4
2092,2
2093,11
2094,6
2095,8
2096,9
2097,8
2098,8
2099,2
2100,1
2101,11
2102,7
2103,7
2104,0
2105,3
2106,9
2107,2
2108,8
2109,8
2110,9
2111,4
2112,7
2113,7
2114,7
2115,2
2116,1
2117,1
2118,1
2119,11
2120,0
2121,7
2122,7
2123,9
2124,4
2125,2
2126,11
2127,1
2128,2
2129,4
2130,6
2131,5
2132,10
2133,7
2134,6
2135,10
2136,2
2137,2
2138,4
2139,6
2140,3
2141,8
2142,1
2143,1
2144,2
2145,8
2146,7
2147,2
2148,8
2149,8
2150,7
2151,5
2152,5
2153,3
2154,11
2155,5
2156,0
2157,5
2158,0
2159,5
2160,10
2161,10
2162,2
2163,1
2164,1
2165,1
2166,1
2167,2
2168,8
2169,8
2170,1
2171,1
2172,1
2173,1
2174,11
2175,5
2176,6
2177,11
2178,6
2179,1
2180,2
2181,8
2182,7
2183,6
2184,1
2185,2
2186,8
2187,9
2188,2
2189,1
2190,1
2191,1
2192,1
2193,11
2194,6
2195,8
2196,9
2197,2
2198,8
2199,8
2200,9
2201,0
2202,5
2203,5
2204,3
2205,11
2206,6
2207,8
2208,9
2209,6
2210,5
2211,11
2212,0
2213,3
2214,10
2215,5
2216,11
2217,1
2218,1
2219,2
2220,8
2221,7
2222,2
2223,2
2224,8
2225,1
2226,7
2227,7
2228,5
2229,6
2230,3
2231,11
2232,6
2233,3
2234,10
2235,5
2236,11
2237,3
2238,9
2239,2
2240,2
2241,11
2242,7
2243,9
2244,6
2245,8
2246,7
2247,2
2248,8
2249,8
2250,9
2251,4
2252,9
2253,0
2254,7
2255,6
2256,1
2257,11
2258,1
2259,1
2260,1
2261,1
2262,11
2263,5
2264,0
2265,5
2266,10
2267,10
2268,0
2269,5
2270,6
2271,11
2272,1
2273,1
2274,1
2275,1
2276,1
2277,2
2278,4
2279,2
2280,2
2281,8
2282,8
2283,2
2284,8
2285,7
2286,0
2287,5
2288,10
2289,2
2290,8
2291,8
2292,1
2293,1
2294,1
2295,1
2296,2
2297,8
2298,9
2299,6
2300,11
2301,1
2302,1
2303,2
2304,11
2305,6
2306,3
2307,9
2308,4
2309,2
2310,8
2311,1
2312,2
2313,8
2314,4
2315,2
2316,8
2317,8
2318,7
2319,9
2320,0
2321,5
2322,3
2323,10
2324,4
2325,6
2326,3
2327,9
2328,8
2329,2
2330,8
2331,2
2332,8
2333,2
2334,4
2335,2
2336,1
2337,1
2338,2
2339,8
2340,9
2341,4
2342,9
2343,2
2344,1
2345,1
2346,1
2347,7
2348,7
2349,7
2350,2
2351,8
2352,4
2353,6
2354,3
2355,10
2356,10
2357,0
2358,5
2359,5
2360,10
2361,10
2362,5
2363,6
2364,3
2365,10
2366,6
2367,10
2368,2
2369,4
2370,7
2371,9
2372,2
2373,8
2374,7
2375,0
2376,3
2377,9
2378,0
2379,5
2380,11
2381,5
2382,6
2383,5
2384,10
2385,0
2386,5
2387,5
2388,6
2389,8
2390,3
2391,7
2392,0
2393,3
2394,11
2395,0
2396,5
2397,6
2398,3
2399,10
2400,4
2401,6
2402,3
2403,10
2404,3
2405,9
2406,5
2407,11
2408,5
2409,5
2410,0
2411,5
2412,0
2413,7
2414,2
2415,2
2416,8
2417,2
2418,1
2419,7
2420,9
2421,4
2422,2
2423,8
2424,11
2425,6
2426,5
2427,0
2428,5
2429,10
2430,4
2431,9
2432,8
2433,7
2434,5
2435,5
2436,10
2437,0
2438,3
2439,9
2440,6
2441,10
2442,3
2443,10
2444,10
2445,10
2446,4
2447,2
2448,7
2449,10
2450,7
2451,0
2452,3
2453,10
2454,2
2455,11
2456,6
2457,11
2458,6
2459,5
2460,6
2461,3
2462,9
2463,4
2464,6
2465,10
2466,10
2467,2
2468,8
2469,7
2470,6
2471,11
2472,5
2473,10
2474,4
2475,2
2476,4
2477,6
2478,11
2479,9
2480,9
2481,11
2482,7
2483,9
2484,2
2485,10
2486,2
2487,8
2488,9
2489,2
2490,8
2491,9
2492,4
2493,9
2494,6
2495,6
2496,0
2497,5
2498,6
2499,5
2500,3
2501,0
2502,5
2503,10
2504,2
2505,2
2506,7
2507,5
2508,3
2509,11
2510,9
2511,2
2512,2
2513,8
2514,7
2515,10
2516,0
2517,3
2518,10
2519,0
2520,0
2521,5
2522,3
2523,10
2524,2
2525,7
2526,7
2527,6
2528,10
2529,4
2530,9
2531,0
2532,5
2533,5
2534,3
2535,9
2536,8
2537,7
2538,2
2539,7
2540,9
2541,0
2542,5
2543,6
2544,1
2545,2
2546,8
2547,1
2548,11
2549,0
2550,5
2551,6
2552,11
2553,5
2554,3
2555,10
2556,0
2557,5
2558,6
2559,3
2560,9
2561,8
2562,1
2563,1
2564,11
2565,5
2566,11
2567,5
2568,10
2569,10
2570,0
2571,0
2572,5
2573,3
2574,7
2575,0
2576,5
2577,0
2578,3
2579,9
2580,2
2581,8
2582,8
2583,4
2584,9
2585,0
2586,3
2587,10
2588,0
2589,7
2590,0
2591,5
2592,0
2593,5
2594,5
2595,6
2596,5
2597,3
2598,10
2599,2
2600,7
2601,5
2602,6
2603,8
2604,9
2605,2
2606,4
2607,6
2608,1
2609,7
2610,6
2611,3
2612,9
2613,11
2614,9
2615,11
2616,0
2617,5
2618,6
2619,1
2620,1
2621,1
2622,1
2623,2
2624,8
2625,8
2626,8
2627,7
2628,5
2629,0
2630,2
2631,1
2632,2
2633,11
2634,5
2635,3
2636,9
2637,8
2638,8
2639,1
2640,1
2641,1
2642,1
2643,2
2644,4
2645,6
2646,3
2647,10
2648,4
2649,6
2650,1
2651,1
2652,11
2653,1
2654,2
2655,4
2656,9
2657,11
2658,7
2659,10
2660,6
2661,8
2662,2
2663,8
2664,11
2665,4
2666,9
2667,2
2668,4
2669,2
2670,1
2671,11
2672,0
2673,5
2674,5
2675,3
2676,10
2677,10
2678,5
2679,6
2680,10
2681,4
2682,9
2683,4
2684,2
2685,11
2686,1
2687,7
2688,5
2689,3
2690,8
2691,7
2692,2
2693,4
2694,6
2695,11
2696,7
2697,5
2698,5
2699,10
2700,10
2701,6
2702,3
2703,7
2704,2
2705,8
2706,7
2707,7
2708,2
2709,8
2710,7
2711,2
2712,8
2713,2
2714,11
2715,6
2716,3
2717,7
2718,10
2719,0
2720,5
2721,3
2722,7
2723,0
2724,5
2725,5
2726,0
2727,5
2728,6
2729,8
2730,7
2731,2
2732,4
2733,6
2734,3
2735,9
2736,11
2737,6
2738,10
2739,4
2740,6
2741,3
2742,9
2743,2
2744,4
2745,7
2746,6
2747,3
2748,8
2749,7
2750,0
2751,5
2752,5
2753,3
2754,7
2755,9
2756,0
2757,7
2758,0
2759,3
2760,11
2761,7
2762,2
2763,8
2764,1
2765,2
2766,11
2767,5
2768,5
2769,10
2770,10
2771,7
2772,0
2773,0
2774,5
2775,11
2776,1
2777,11
2778,9
2779,0
2780,5
2781,5
2782,6
2783,3
2784,11
2785,5
2786,3
2787,10
2788,2
2789,7
2790,7
2791,0
2792,5
2793,3
2794,10
2795,4
2796,9
2797,8
2798,1
2799,1
2800,2
2801,7
2802,0
2803,5
2804,3
2805,0
2806,5
2807,3
2808,11
2809,7
2810,10
2811,4
2812,2
2813,2
2814,2
2815,8
2816,2
2817,4
2818,6
2819,8
2820,8
2821,2
2822,11
2823,5
2824,11
2825,7
2826,0
2827,3
2828,11
2829,4
2830,9
2831,11
2832,5
2833,3
2834,0
2835,5
2836,6
2837,10
2838,4
2839,9
2840,0
2841,5
2842,11
2843,0
2844,7
2845,10
2846,6
2847,11
2848,7
2849,2
2850,11
2851,10
2852,0
2853,3
2854,7
2855,2
2856,2
2857,7
2858,2
2859,8
2860,7
2861,7
2862,7
2863,2
2864,7
2865,2
2866,7
2867,7
2868,8
2869,7
2870,2
2871,1
2872,11
2873,6
2874,5
2875,6
2876,0
2877,3
2878,7
2879,9
2880,8
2881,7
2882,0
2883,5
2884,11
2885,6
2886,3
2887,10
2888,2
2889,7
2890,6
2891,1
2892,7
2893,9
2894,0
2895,5
2896,11
2897,10
2898,2
2899,4
2900,6
2901,10
2902,4
2903,9
2904,2
2905,4
2906,9
2907,0
2908,0
2909,0
2910,7
2911,6
2912,6
2913,5
2914,6
2915,11
2916,0
2917,5
2918,6
2919,0
2920,5
2921,6
2922,3
2923,8
2924,8
2925,8
2926,1
2927,11
2928,1
2929,1
2930,11
2931,0
2932,5
2933,5
2934,5
2935,3
2936,9
2937,8
2938,2
2939,7
2940,2
2941,4
2942,2
2943,8
2944,7
2945,0
2946,3
2947,9
2948,9
2949,8
2950,9
2951,4
2952,2
2953,2
2954,4
2955,7
2956,2
2957,2
2958,2
2959,8
2960,9
2961,5
2962,3
2963,10
2964,2
2965,1
2966,11
2967,0
2968,7
2969,9
2970,8
2971,8
2972,2
2973,8
2974,1
2975,2
2976,11
2977,7
2978,6
2979,8
2980,4
2981,2
2982,8
2983,7
2984,0
2985,3
2986,0
2987,5
2988,5
2989,6
2990,3
2991,7
2992,9
2993,2
2994,8
2995,9
